direction,ligand,receptor,sender,receiver,ligand_normal,ligand_disease,receptor_normal,receptor_disease,score_normal,score_disease,delta,delta_log2
lung->heart,THBS1,ITGAV,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.0012671331878415309,0.0015726177400982157,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,monocyte,cardiac fibroblast,0.002093045378981365,0.001976345973141807,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,monocyte,cardiac endothelial cell,0.002093045378981365,0.001976345973141807,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,fibroblast,cardiac fibroblast,0.003710979170784218,0.009585746944363096,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,fibroblast,cardiac endothelial cell,0.003710979170784218,0.009585746944363096,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,conventional dendritic cell,cardiac fibroblast,0.0025735683550070945,0.0018157684775427366,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,conventional dendritic cell,cardiac endothelial cell,0.0025735683550070945,0.0018157684775427366,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,mast cell,cardiac fibroblast,0.000571368962986981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,mast cell,cardiac endothelial cell,0.000571368962986981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,pulmonary alveolar type 2 cell,cardiac fibroblast,0.0012378200827219152,0.00038677705690006115,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.0012378200827219152,0.00038677705690006115,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,vein endothelial cell,cardiac fibroblast,0.004909540046226684,0.004321123887699879,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,vein endothelial cell,cardiac endothelial cell,0.004909540046226684,0.004321123887699879,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,lung multiciliated epithelial cell,cardiac fibroblast,0.0009723806405292427,0.006365312933213162,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,lung multiciliated epithelial cell,cardiac endothelial cell,0.0009723806405292427,0.006365312933213162,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,smooth muscle cell,cardiac fibroblast,0.0023017310138272362,0.006409414695688125,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,smooth muscle cell,cardiac endothelial cell,0.0023017310138272362,0.006409414695688125,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,endothelial cell,cardiac fibroblast,0.004394419524145465,0.013232446292716488,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,endothelial cell,cardiac endothelial cell,0.004394419524145465,0.013232446292716488,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,B cell,cardiac fibroblast,0.003809133415715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,B cell,cardiac endothelial cell,0.003809133415715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,pulmonary alveolar type 1 cell,cardiac fibroblast,0.0,0.0026504608117926876,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,pulmonary alveolar type 1 cell,cardiac endothelial cell,0.0,0.0026504608117926876,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,club cell,cardiac fibroblast,0.011827332300721879,0.002157008296873096,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,club cell,cardiac endothelial cell,0.011827332300721879,0.002157008296873096,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,neutrophil,cardiac fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,neutrophil,cardiac endothelial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,plasma cell,cardiac fibroblast,0.0,0.005752063360142653,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,plasma cell,cardiac endothelial cell,0.0,0.005752063360142653,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,leukocyte,cardiac fibroblast,0.000687451255286661,0.0031693469392389093,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,leukocyte,cardiac endothelial cell,0.000687451255286661,0.0031693469392389093,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,endothelial cell of lymphatic vessel,cardiac fibroblast,0.0,0.014879069595560184,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,THBS1,ITGAV,endothelial cell of lymphatic vessel,cardiac endothelial cell,0.0,0.014879069595560184,0.0,0.0,0.0,0.0,0.0,0.0
lung->heart,S100A8,TLR4,"CD4-positive, alpha-beta T cell",cardiac fibroblast,0.07626162466647765,0.07904076942145911,0.012895431099719185,0.015320585454507683,0.0009834265264392077,0.001210950862311502,0.00022752433587229439,0.2999757685357126
lung->heart,S100A8,TLR4,"CD4-positive, alpha-beta T cell",cardiac endothelial cell,0.07626162466647765,0.07904076942145911,0.0052925910619474265,0.007456695800358237,0.000403621593079389,0.000589382973402078,0.00018576138032268898,0.545077801819111
lung->heart,S100A8,TLR4,natural killer cell,cardiac fibroblast,0.06536145731867991,0.07889180664004064,0.012895431099719185,0.015320585454507683,0.0008428641694302731,0.0012086686652892393,0.00036580449585896615,0.5195292369389218
lung->heart,S100A8,TLR4,natural killer cell,cardiac endothelial cell,0.06536145731867991,0.07889180664004064,0.0052925910619474265,0.007456695800358237,0.0003459314648007035,0.0005882722032554651,0.0002423407384547616,0.7642835228054744
lung->heart,S100A8,TLR4,capillary endothelial cell,cardiac fibroblast,0.05840925929918546,0.04373229365764385,0.012895431099719185,0.015320585454507683,0.0007532125788782782,0.0006700043421035569,-8.320823677472123e-05,-0.16864910996999796
lung->heart,S100A8,TLR4,capillary endothelial cell,cardiac endothelial cell,0.05840925929918546,0.04373229365764385,0.0052925910619474265,0.007456695800358237,0.00030913632370183856,0.00032609841045698603,1.6962086755147477e-05,0.07682224184349741
lung->heart,S100A8,TLR4,macrophage,cardiac fibroblast,0.08547120286225092,0.08398963898634006,0.012895431099719185,0.015320585454507683,0.0011021880075202778,0.0012867704413834728,0.0001845824338631949,0.22319676194280377
lung->heart,S100A8,TLR4,macrophage,cardiac endothelial cell,0.08547120286225092,0.08398963898634006,0.0052925910619474265,0.007456695800358237,0.00045236412432264454,0.0006262851883030464,0.00017392106398040187,0.4684512655488549
lung->heart,S100A8,TLR4,"CD8-positive, alpha-beta T cell",cardiac fibroblast,0.06178774573840912,0.08139322461213233,0.012895431099719185,0.015320585454507683,0.0007967796179766224,0.0012469918530881112,0.00045021223511148884,0.6455463458900627
lung->heart,S100A8,TLR4,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.06178774573840912,0.08139322461213233,0.0052925910619474265,0.007456695800358237,0.00032701727083298427,0.0006069245161429019,0.0002799072453099176,0.8901204224809538
lung->heart,S100A8,TLR4,monocyte,cardiac fibroblast,0.08599610751115794,0.08148659621843149,0.012895431099719185,0.015320585454507683,0.0011089568792541807,0.0012484223607614423,0.00013946548150726166,0.170757624622338
lung->heart,S100A8,TLR4,monocyte,cardiac endothelial cell,0.08599610751115794,0.08148659621843149,0.0052925910619474265,0.007456695800358237,0.0004551422299758244,0.0006076207598074655,0.00015247852983164113,0.4160598023112703
lung->heart,S100A8,TLR4,fibroblast,cardiac fibroblast,0.047807052796567696,0.046067229689764386,0.012895431099719185,0.015320585454507683,0.0006164925554187761,0.0007057769291144687,8.928437369569258e-05,0.19483320419112748
lung->heart,S100A8,TLR4,fibroblast,cardiac endothelial cell,0.047807052796567696,0.046067229689764386,0.0052925910619474265,0.007456695800358237,0.0002530231803291629,0.0003435093181618044,9.048613783264149e-05,0.4395828519622936
lung->heart,S100A8,TLR4,conventional dendritic cell,cardiac fibroblast,0.12010846092131913,0.09952354917964755,0.012895431099719185,0.015320585454507683,0.001548850382304185,0.0015247590399426884,-2.4091342361496747e-05,-0.022601810731505502
lung->heart,S100A8,TLR4,conventional dendritic cell,cardiac endothelial cell,0.12010846092131913,0.09952354917964755,0.0052925910619474265,0.007456695800358237,0.0006356849667364354,0.0007421168312046244,0.00010643186446818891,0.22300934592783228
lung->heart,S100A8,TLR4,mast cell,cardiac fibroblast,0.05184973199533521,0.04972950867727465,0.012895431099719185,0.015320585454507683,0.0006686246464847505,0.0007618851873008676,9.326054081611711e-05,0.18811332136774744
lung->heart,S100A8,TLR4,mast cell,cardiac endothelial cell,0.05184973199533521,0.04972950867727465,0.0052925910619474265,0.007456695800358237,0.00027441942812288066,0.0003708178185077124,9.639839038483176e-05,0.43296557877084074
lung->heart,S100A8,TLR4,pulmonary alveolar type 2 cell,cardiac fibroblast,0.07783151523143073,0.06495379851880362,0.012895431099719185,0.015320585454507683,0.0010036709420536592,0.0009951302208022054,-8.540721251453767e-06,-0.012316797154901353
lung->heart,S100A8,TLR4,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.07783151523143073,0.06495379851880362,0.0052925910619474265,0.007456695800358237,0.00041193038185169525,0.000484340716632478,7.241033478078276e-05,0.2330993265772908
lung->heart,S100A8,TLR4,vein endothelial cell,cardiac fibroblast,0.06668069375705996,0.06556217726709983,0.012895431099719185,0.015320585454507683,0.0008598762920256418,0.0010044509394041838,0.000144574647378542,0.22396484533960934
lung->heart,S100A8,TLR4,vein endothelial cell,cardiac endothelial cell,0.06668069375705996,0.06556217726709983,0.0052925910619474265,0.007456695800358237,0.00035291364378306906,0.0004888772118899256,0.00013596356810685655,0.4690228014791071
lung->heart,S100A8,TLR4,lung multiciliated epithelial cell,cardiac fibroblast,0.07955105771739711,0.09702683242110352,0.012895431099719185,0.015320585454507683,0.0010258451837044786,0.0014865078774877131,0.00046066269378323456,0.5346786240704328
lung->heart,S100A8,TLR4,lung multiciliated epithelial cell,cardiac endothelial cell,0.07955105771739711,0.09702683242110352,0.0052925910619474265,0.007456695800358237,0.00042103121704355976,0.0007234995738365051,0.0003024683567929453,0.7796351242021753
lung->heart,S100A8,TLR4,smooth muscle cell,cardiac fibroblast,0.05718729541568682,0.026776722029727997,0.012895431099719185,0.015320585454507683,0.0007374548278122762,0.0004102350580480462,-0.00032721976976423,-0.8445464118270034
lung->heart,S100A8,TLR4,smooth muscle cell,cardiac endothelial cell,0.05718729541568682,0.026776722029727997,0.0052925910619474265,0.007456695800358237,0.0003026689685740111,0.00019966587070643265,-0.00010300309786757846,-0.5977042257465135
lung->heart,S100A8,TLR4,endothelial cell,cardiac fibroblast,0.06774312916120429,0.0721951110843547,0.012895431099719185,0.015320585454507683,0.0008735768545776874,0.0011060713687655308,0.00023249451418784343,0.34009115675843565
lung->heart,S100A8,TLR4,endothelial cell,cardiac endothelial cell,0.06774312916120429,0.0721951110843547,0.0052925910619474265,0.007456695800358237,0.00035853667990693984,0.0005383369816291041,0.00017980030172216427,0.585047999125897
lung->heart,S100A8,TLR4,B cell,cardiac fibroblast,0.08364202113520634,0.05722309675507518,0.012895431099719185,0.015320585454507683,0.0010785999205903092,0.0008766913438076905,-0.00020190857678261873,-0.298711191800855
lung->heart,S100A8,TLR4,B cell,cardiac endothelial cell,0.08364202113520634,0.05722309675507518,0.0052925910619474265,0.007456695800358237,0.0004426830134634108,0.00042669522525706213,-1.598778820634868e-05,-0.05294621899145948
lung->heart,S100A8,TLR4,pulmonary alveolar type 1 cell,cardiac fibroblast,0.07637089975435518,0.060357032007903565,0.012895431099719185,0.015320585454507683,0.000984835675805848,0.000924705066657542,-6.013060914830605e-05,-0.0907945724908874
lung->heart,S100A8,TLR4,pulmonary alveolar type 1 cell,cardiac endothelial cell,0.07637089975435518,0.060357032007903565,0.0052925910619474265,0.007456695800358237,0.00040419994143278313,0.0004500640270954222,4.58640856626391e-05,0.15469826834810796
lung->heart,S100A8,TLR4,club cell,cardiac fibroblast,0.05209916411169471,0.06433506697117936,0.012895431099719185,0.015320585454507683,0.0006718411811553216,0.000985650891253428,0.00031380971009810647,0.5522736949158936
lung->heart,S100A8,TLR4,club cell,cardiac endothelial cell,0.05209916411169471,0.06433506697117936,0.0052925910619474265,0.007456695800358237,0.00027573957031248755,0.00047972702369975906,0.0002039874533872715,0.7966889596236781
lung->heart,S100A8,TLR4,neutrophil,cardiac fibroblast,0.013054737831441982,0.022047818119455626,0.012895431099719185,0.015320585454507683,0.00016834647223025752,0.0003377854815845628,0.0001694390093543053,1.0003941169066342
lung->heart,S100A8,TLR4,neutrophil,cardiac endothelial cell,0.013054737831441982,0.022047818119455626,0.0052925910619474265,0.007456695800358237,6.909338876275677e-05,0.000164403872778407,9.531048401565024e-05,1.2386427340959942
lung->heart,S100A8,TLR4,plasma cell,cardiac fibroblast,0.06836231600029447,0.05836452526627769,0.012895431099719185,0.015320585454507683,0.0008815615357990276,0.0008941786968537801,1.2617161054752466e-05,0.020478831488032062
lung->heart,S100A8,TLR4,plasma cell,cardiac endothelial cell,0.06836231600029447,0.05836452526627769,0.0052925910619474265,0.007456695800358237,0.000361813782637184,0.00043520651044295504,7.339272780577103e-05,0.26578204028997726
lung->heart,S100A8,TLR4,leukocyte,cardiac fibroblast,0.17460456574303618,0.15123373517296654,0.012895431099719185,0.015320585454507683,0.0022516011472357117,0.002316989363321818,6.538821608610646e-05,0.041282058202537546
lung->heart,S100A8,TLR4,leukocyte,cardiac endothelial cell,0.17460456574303618,0.15123373517296654,0.0052925910619474265,0.007456695800358237,0.0009241105640268051,0.0011277039579367493,0.00020359339390994423,0.28696943465996466
lung->heart,S100A8,TLR4,endothelial cell of lymphatic vessel,cardiac fibroblast,0.07986556000359141,0.09061417492072173,0.012895431099719185,0.015320585454507683,0.0010299008262668013,0.001388262210262624,0.00035836138399582274,0.43041336961345705
lung->heart,S100A8,TLR4,endothelial cell of lymphatic vessel,cardiac endothelial cell,0.07986556000359141,0.09061417492072173,0.0052925910619474265,0.007456695800358237,0.00042269574903243374,0.0006756823375842724,0.0002529865885518387,0.6754500784326838
lung->heart,S100A8,AGER,"CD4-positive, alpha-beta T cell",cardiac fibroblast,0.07626162466647765,0.07904076942145911,0.33178497143753727,0.26860357143773883,0.025302460961747476,0.021230632955790738,-0.004071828005956738,-0.25311939235550185
lung->heart,S100A8,AGER,"CD4-positive, alpha-beta T cell",cardiac endothelial cell,0.07626162466647765,0.07904076942145911,0.32715063606276146,0.2977782237557004,0.02494903901681774,0.023536619922605976,-0.001412419094211765,-0.08407362635434122
lung->heart,S100A8,AGER,natural killer cell,cardiac fibroblast,0.06536145731867991,0.07889180664004064,0.33178497143753727,0.26860357143773883,0.021685949249594026,0.021190621020690435,-0.0004953282289035903,-0.033333171543126074
lung->heart,S100A8,AGER,natural killer cell,cardiac endothelial cell,0.06536145731867991,0.07889180664004064,0.32715063606276146,0.2977782237557004,0.021383042335795167,0.02349226205014947,0.002109219714354304,0.13571244720122103
lung->heart,S100A8,AGER,capillary endothelial cell,cardiac fibroblast,0.05840925929918546,0.04373229365764385,0.33178497143753727,0.26860357143773883,0.019379314428267954,0.011746650263607113,-0.007632664164660841,-0.7222197560823925
lung->heart,S100A8,AGER,capillary endothelial cell,cardiac endothelial cell,0.05840925929918546,0.04373229365764385,0.32715063606276146,0.2977782237557004,0.01910862633168329,0.013022524726135867,-0.006086101605547421,-0.5531796115307666
lung->heart,S100A8,AGER,macrophage,cardiac fibroblast,0.08547120286225092,0.08398963898634006,0.33178497143753727,0.26860357143773883,0.028358060600383875,0.022559916995497285,-0.005798143604886591,-0.3299840360863514
lung->heart,S100A8,AGER,macrophage,cardiac endothelial cell,0.08547120286225092,0.08398963898634006,0.32715063606276146,0.2977782237557004,0.027961958381434705,0.025010285511234867,-0.002951672870199838,-0.16093779080771267
lung->heart,S100A8,AGER,"CD8-positive, alpha-beta T cell",cardiac fibroblast,0.06178774573840912,0.08139322461213233,0.33178497143753727,0.26860357143773883,0.020500245455007882,0.02186251082165281,0.0013622653666449276,0.09281352977914599
lung->heart,S100A8,AGER,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.06178774573840912,0.08139322461213233,0.32715063606276146,0.2977782237557004,0.02021390031920472,0.024237129850749523,0.004023229531544801,0.2618592989977242
lung->heart,S100A8,AGER,monocyte,cardiac fibroblast,0.08599610751115794,0.08148659621843149,0.33178497143753727,0.26860357143773883,0.02853221607432892,0.021887590768575643,-0.006644625305753278,-0.3824632931683557
lung->heart,S100A8,AGER,monocyte,cardiac endothelial cell,0.08599610751115794,0.08148659621843149,0.32715063606276146,0.2977782237557004,0.028133681271196937,0.024264933881822503,-0.0038687473893744342,-0.21341723593089465
lung->heart,S100A8,AGER,fibroblast,cardiac fibroblast,0.047807052796567696,0.046067229689764386,0.33178497143753727,0.26860357143773883,0.01586166164662205,0.01237382242091335,-0.0034878392257086995,-0.3582270431364564
lung->heart,S100A8,AGER,fibroblast,cardiac endothelial cell,0.047807052796567696,0.046067229689764386,0.32715063606276146,0.2977782237557004,0.01564010773068314,0.013717817830363905,-0.0019222899003192347,-0.18918652263057562
lung->heart,S100A8,AGER,conventional dendritic cell,cardiac fibroblast,0.12010846092131913,0.09952354917964755,0.33178497143753727,0.26860357143773883,0.03985018227618643,0.026732380751812775,-0.013117801524373657,-0.5759802307390309
lung->heart,S100A8,AGER,conventional dendritic cell,cardiac endothelial cell,0.12010846092131913,0.09952354917964755,0.32715063606276146,0.2977782237557004,0.039293559386928884,0.02963594569657854,-0.009657613690350342,-0.4069327997961791
lung->heart,S100A8,AGER,mast cell,cardiac fibroblast,0.05184973199533521,0.04972950867727465,0.33178497143753727,0.26860357143773883,0.017202961849116256,0.013357523636559995,-0.0038454382125562604,-0.36498026494028585
lung->heart,S100A8,AGER,mast cell,cardiac endothelial cell,0.05184973199533521,0.04972950867727465,0.32715063606276146,0.2977782237557004,0.01696267280195763,0.014808364762162535,-0.002154308039795095,-0.19593880287085902
lung->heart,S100A8,AGER,pulmonary alveolar type 2 cell,cardiac fibroblast,0.07783151523143073,0.06495379851880362,0.33178497143753727,0.26860357143773883,0.02582332705800049,0.01744682226059796,-0.00837650479740253,-0.5656837766189422
lung->heart,S100A8,AGER,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.07783151523143073,0.06495379851880362,0.32715063606276146,0.2977782237557004,0.02546262971369107,0.019341826749114985,-0.006120802964576084,-0.3966394380850224
lung->heart,S100A8,AGER,vein endothelial cell,cardiac fibroblast,0.06668069375705996,0.06556217726709983,0.33178497143753727,0.26860357143773883,0.022123652073621308,0.017610234965177145,-0.004513417108444162,-0.3291586880878806
lung->heart,S100A8,AGER,vein endothelial cell,cardiac endothelial cell,0.06668069375705996,0.06556217726709983,0.32715063606276146,0.2977782237557004,0.021814631375728373,0.019522988692153347,-0.0022916426835750264,-0.1601144067181653
lung->heart,S100A8,AGER,lung multiciliated epithelial cell,cardiac fibroblast,0.07955105771739711,0.09702683242110352,0.33178497143753727,0.26860357143773883,0.026393845412592477,0.026061753713599395,-0.0003320916989930818,-0.01826669370473058
lung->heart,S100A8,AGER,lung multiciliated epithelial cell,cardiac endothelial cell,0.07955105771739711,0.09702683242110352,0.32715063606276146,0.2977782237557004,0.02602517913171191,0.02889247781499821,0.0028672986832863,0.15078033974385951
lung->heart,S100A8,AGER,smooth muscle cell,cardiac fibroblast,0.05718729541568682,0.026776722029727997,0.33178497143753727,0.26860357143773883,0.018973885176083657,0.007192323168580519,-0.01178156200750314,-1.3993608299355416
lung->heart,S100A8,AGER,smooth muscle cell,cardiac endothelial cell,0.05718729541568682,0.026776722029727997,0.32715063606276146,0.2977782237557004,0.018708860069950983,0.007973524724012535,-0.010735335345938448,-1.2303283258229418
lung->heart,S100A8,AGER,endothelial cell,cardiac fibroblast,0.06774312916120429,0.0721951110843547,0.33178497143753727,0.26860357143773883,0.02247615217383956,0.019391864677601955,-0.0030842874962376046,-0.21293332814588392
lung->heart,S100A8,AGER,endothelial cell,cardiac endothelial cell,0.06774312916120429,0.0721951110843547,0.32715063606276146,0.2977782237557004,0.022162207793969785,0.02149813194254462,-0.0006640758514251666,-0.04388829493724949
lung->heart,S100A8,AGER,B cell,cardiac fibroblast,0.08364202113520634,0.05722309675507518,0.33178497143753727,0.26860357143773883,0.027751165593322327,0.015370328157140477,-0.01238083743618185,-0.8523585278760838
lung->heart,S100A8,AGER,B cell,cardiac endothelial cell,0.08364202113520634,0.05722309675507518,0.32715063606276146,0.2977782237557004,0.02736354041595769,0.017039792109526868,-0.010323748306430822,-0.6833152287475508
lung->heart,S100A8,AGER,pulmonary alveolar type 1 cell,cardiac fibroblast,0.07637089975435518,0.060357032007903565,0.33178497143753727,0.26860357143773883,0.025338716793657755,0.016212114358704816,-0.00912660243495294,-0.6442391573331727
lung->heart,S100A8,AGER,pulmonary alveolar type 1 cell,cardiac endothelial cell,0.07637089975435518,0.060357032007903565,0.32715063606276146,0.2977782237557004,0.02498478843132269,0.01797300978247948,-0.0070117786488432116,-0.47519545087892207
lung->heart,S100A8,AGER,club cell,cardiac fibroblast,0.05209916411169471,0.06433506697117936,0.33178497143753727,0.26860357143773883,0.017285719676718197,0.017280628757144884,-5.090919573312591e-06,-0.0004249346473196006
lung->heart,S100A8,AGER,club cell,cardiac endothelial cell,0.05209916411169471,0.06433506697117936,0.32715063606276146,0.2977782237557004,0.01704427467747912,0.019157581967881816,0.0021133072904026967,0.16861893513079526
lung->heart,S100A8,AGER,neutrophil,cardiac fibroblast,0.013054737831441982,0.022047818119455626,0.33178497143753727,0.26860357143773883,0.004331365818529515,0.0059221226892954715,0.0015907568707659563,0.4512029027608154
lung->heart,S100A8,AGER,neutrophil,cardiac endothelial cell,0.013054737831441982,0.022047818119455626,0.32715063606276146,0.2977782237557004,0.00427086578518884,0.006565360117300243,0.0022944943321114037,0.6202275527610004
lung->heart,S100A8,AGER,plasma cell,cardiac fibroblast,0.06836231600029447,0.05836452526627769,0.33178497143753727,0.26860357143773883,0.022681589061561595,0.015676919931790333,-0.007004669129771261,-0.5328511608288113
lung->heart,S100A8,AGER,plasma cell,cardiac endothelial cell,0.06836231600029447,0.05836452526627769,0.32715063606276146,0.2977782237557004,0.022364775162219828,0.017379684664136866,-0.004985090498082961,-0.3638078464622587
lung->heart,S100A8,AGER,leukocyte,cardiac fibroblast,0.17460456574303618,0.15123373517296654,0.33178497143753727,0.26860357143773883,0.05793117085791686,0.04062192138932799,-0.017309249468588868,-0.5120707327868418
lung->heart,S100A8,AGER,leukocyte,cardiac endothelial cell,0.17460456574303618,0.15123373517296654,0.32715063606276146,0.2977782237557004,0.05712199474229653,0.04503411303174597,-0.012087881710550565,-0.34302133398229084
lung->heart,S100A8,AGER,endothelial cell of lymphatic vessel,cardiac fibroblast,0.07986556000359141,0.09061417492072173,0.33178497143753727,0.26860357143773883,0.026498192544634494,0.024339291006589842,-0.0021589015380446518,-0.1226019834031022
lung->heart,S100A8,AGER,endothelial cell of lymphatic vessel,cardiac endothelial cell,0.07986556000359141,0.09061417492072173,0.32715063606276146,0.2977782237557004,0.02612806875468357,0.02698292805498085,0.0008548593002972796,0.04644466930518897
lung->heart,S100A9,TLR4,"CD4-positive, alpha-beta T cell",cardiac fibroblast,0.0810051851489696,0.09201911588088021,0.012895431099719185,0.015320585454507683,0.0010445967838085331,0.0014097867283012703,0.0003651899444927372,0.43217330045923313
lung->heart,S100A9,TLR4,"CD4-positive, alpha-beta T cell",cardiac endothelial cell,0.0810051851489696,0.09201911588088021,0.0052925910619474265,0.007456695800358237,0.0004287273188908329,0.0006861585549416374,0.0002574312360508045,0.6772215289307555
lung->heart,S100A9,TLR4,natural killer cell,cardiac fibroblast,0.053481587211986814,0.06803349998467839,0.012895431099719185,0.015320585454507683,0.0006896681229957986,0.0010423130502845125,0.00035264492728871385,0.5951075649306192
lung->heart,S100A9,TLR4,natural killer cell,cardiac endothelial cell,0.053481587211986814,0.06803349998467839,0.0052925910619474265,0.007456695800358237,0.0002830561704569232,0.0005073051136194235,0.00022424894316250033,0.8395185020695847
lung->heart,S100A9,TLR4,capillary endothelial cell,cardiac fibroblast,0.09325903626495313,0.08143203063334448,0.012895431099719185,0.015320585454507683,0.001202615476580916,0.0012475863840522414,4.497090747132538e-05,0.052921075605498906
lung->heart,S100A9,TLR4,capillary endothelial cell,cardiac endothelial cell,0.09325903626495313,0.08143203063334448,0.0052925910619474265,0.007456695800358237,0.0004935819417817218,0.0006072138808383031,0.0001136319390565813,0.2983691774758586
lung->heart,S100A9,TLR4,macrophage,cardiac fibroblast,0.36564487383273575,0.3546241278375149,0.012895431099719185,0.015320585454507683,0.004715148277475558,0.005433049254764904,0.0007179009772893463,0.20441856444560697
lung->heart,S100A9,TLR4,macrophage,cardiac endothelial cell,0.36564487383273575,0.3546241278375149,0.0052925910619474265,0.007456695800358237,0.0019352087910940318,0.0026443242447517002,0.0007091154536576685,0.45021003428722156
lung->heart,S100A9,TLR4,"CD8-positive, alpha-beta T cell",cardiac fibroblast,0.0674514748809664,0.07528049047888273,0.012895431099719185,0.015320585454507683,0.0008698158469019415,0.001153341187438975,0.00028352534053703343,0.4066301362020645
lung->heart,S100A9,TLR4,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.0674514748809664,0.07528049047888273,0.0052925910619474265,0.007456695800358237,0.0003569930730701741,0.0005613437172027931,0.000204350644132619,0.6515205353338207
lung->heart,S100A9,TLR4,monocyte,cardiac fibroblast,0.31460068984845135,0.21508686935065685,0.012895431099719185,0.015320585454507683,0.004056911519864829,0.0032952567620292677,-0.0007616547578355613,-0.2999087827295347
lung->heart,S100A9,TLR4,monocyte,cardiac endothelial cell,0.31460068984845135,0.21508686935065685,0.0052925910619474265,0.007456695800358237,0.001665052799174408,0.0016038373553992438,-6.121544377516428e-05,-0.05400702942551016
lung->heart,S100A9,TLR4,fibroblast,cardiac fibroblast,0.05586808947892205,0.08832893709544973,0.012895431099719185,0.015320585454507683,0.0007204430985483856,0.0013532510288766712,0.0006328079303282856,0.908537670390592
lung->heart,S100A9,TLR4,fibroblast,cardiac endothelial cell,0.05586808947892205,0.08832893709544973,0.0052925910619474265,0.007456695800358237,0.0002956869510242219,0.0006586420142897469,0.00036295506326552496,1.1527418154836797
lung->heart,S100A9,TLR4,conventional dendritic cell,cardiac fibroblast,0.4338710083293916,0.3873270159352237,0.012895431099719185,0.015320585454507683,0.005594953694077359,0.005934076646475053,0.0003391229523976944,0.08488263676507737
lung->heart,S100A9,TLR4,conventional dendritic cell,cardiac endothelial cell,0.4338710083293916,0.3873270159352237,0.0052925910619474265,0.007456695800358237,0.0022963018207222555,0.0028881797330894705,0.000591877912367215,0.33071954416194604
lung->heart,S100A9,TLR4,mast cell,cardiac fibroblast,0.017058123185245824,0.013822382791750557,0.012895431099719185,0.015320585454507683,0.00021997185222585988,0.0002117669967459309,-8.204855479928994e-06,-0.054588223126864927
lung->heart,S100A9,TLR4,mast cell,cardiac endothelial cell,0.017058123185245824,0.013822382791750557,0.0052925910619474265,0.007456695800358237,9.028167030383021e-05,0.00010306930371419035,1.2787633410360144e-05,0.1891474980810909
lung->heart,S100A9,TLR4,pulmonary alveolar type 2 cell,cardiac fibroblast,0.05941902299363338,0.061677672905575985,0.012895431099719185,0.015320585454507683,0.0007662339170270292,0.00094493805838505,0.0001787041413580208,0.30207921773008506
