direction,ligand,receptor,sender,receiver,ligand_normal,ligand_disease,receptor_normal,receptor_disease,score_normal,score_disease,delta,delta_log2
lung->heart,CXCL8,CXCR1,club cell,cardiac endothelial cell,0.0505028577250164,0.052777361426316,0.000726590019252,0.0007830603640388,3.669487236670092e-05,4.132785985149844e-05,4.632987484797524e-06,0.1672392590284004
lung->heart,CXCL8,CXCR1,neutrophil,cardiac fibroblast,0.0,0.010884900883004,0.000462732745203,0.0004911057166432,0.0,5.345637048738913e-06,5.345637048738913e-06,2.6657650058191917
lung->heart,CXCL8,CXCR1,neutrophil,cardiac endothelial cell,0.0,0.010884900883004,0.000726590019252,0.0007830603640388,0.0,8.523534447971379e-06,8.523534447971379e-06,3.2514970970866925
lung->heart,CXCL8,CXCR1,plasma cell,cardiac fibroblast,0.0012280446109087,0.0,0.000462732745203,0.0004911057166432,5.682564540376244e-07,0.0,-5.682564540376244e-07,-0.6491614999602473
lung->heart,CXCL8,CXCR1,plasma cell,cardiac endothelial cell,0.0012280446109087,0.0,0.000726590019252,0.0007830603640388,8.922849574825407e-07,0.0,-8.922849574825407e-07,-0.9201293591800962
lung->heart,CXCL8,CXCR1,leukocyte,cardiac fibroblast,0.0167488811250419,0.0172473751890331,0.000462732745203,0.0004911057166432,7.750255742069996e-06,8.470284552425888e-06,7.200288103558919e-07,0.1140825918815409
lung->heart,CXCL8,CXCR1,leukocyte,cardiac endothelial cell,0.0167488811250419,0.0172473751890331,0.000726590019252,0.0007830603640388,1.216956985909371e-05,1.3505735894238049e-05,1.336166035144337e-06,0.1394152616764207
lung->heart,CXCL8,CXCR1,endothelial cell of lymphatic vessel,cardiac fibroblast,0.0189780593189431,0.0208651908016192,0.000462732745203,0.0004911057166432,8.781769487280687e-06,1.0247014481528302e-05,1.4652449942476152e-06,0.2013747167633176
lung->heart,CXCL8,CXCR1,endothelial cell of lymphatic vessel,cardiac endothelial cell,0.0189780593189431,0.0208651908016192,0.000726590019252,0.0007830603640388,1.3789268485916587e-05,1.6338703904855002e-05,2.549435418938415e-06,0.2294453639781584
lung->heart,CXCL8,CXCR2,"CD4-positive, alpha-beta T cell",cardiac fibroblast,0.0069010946847153,0.0122844659749503,0.0008907238622092,0.000650972431155,6.146969711041664e-06,7.996848681155196e-06,1.849878970113532e-06,0.3320880841838122
lung->heart,CXCL8,CXCR2,"CD4-positive, alpha-beta T cell",cardiac endothelial cell,0.0069010946847153,0.0122844659749503,0.000308367622344,0.0004708761865119,2.1280741594968856e-06,5.78446249162019e-06,3.656388332123304e-06,1.116959804614717
lung->heart,CXCL8,CXCR2,natural killer cell,cardiac fibroblast,0.0264276183037138,0.0259320473374092,0.0008907238622092,0.000650972431155,2.3539710244476943e-05,1.6881047900061792e-05,-6.65866234441515e-06,-0.4566869276807574
lung->heart,CXCL8,CXCR2,natural killer cell,cardiac endothelial cell,0.0264276183037138,0.0259320473374092,0.000308367622344,0.0004708761865119,8.149421820532533e-06,1.2210783558686188e-05,4.061361738153655e-06,0.5299635551727893
lung->heart,CXCL8,CXCR2,capillary endothelial cell,cardiac fibroblast,0.0311077049756767,0.0275776571211382,0.0008907238622092,0.000650972431155,2.7708375120401954e-05,1.7952294501708438e-05,-9.756080618693515e-06,-0.5990991549861128
lung->heart,CXCL8,CXCR2,capillary endothelial cell,cardiac endothelial cell,0.0311077049756767,0.0275776571211382,0.000308367622344,0.0004708761865119,9.592609019929843e-06,1.2985662018135227e-05,3.393052998205384e-06,0.4008905689998577
lung->heart,CXCL8,CXCR2,macrophage,cardiac fibroblast,0.0003512065751287,0.0015315779686354,0.0008907238622092,0.000650972431155,3.128280770320047e-07,9.970150337461428e-07,6.841869567141381e-07,0.6051671948385644
lung->heart,CXCL8,CXCR2,macrophage,cardiac endothelial cell,0.0003512065751287,0.0015315779686354,0.000308367622344,0.0004708761865119,1.0830073652406161e-07,7.211835932167335e-07,6.128828566926718e-07,0.6350515846460395
lung->heart,CXCL8,CXCR2,"CD8-positive, alpha-beta T cell",cardiac fibroblast,0.0128084382933411,0.013328372477119,0.0008907238622092,0.000650972431155,1.1408781625514178e-05,8.676403034770569e-06,-2.7323785907436093e-06,-0.3588187034796254
lung->heart,CXCL8,CXCR2,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.0128084382933411,0.013328372477119,0.000308367622344,0.0004708761865119,3.949707662458179e-06,6.276013204436415e-06,2.3263055419782355e-06,0.5558048413166945
lung->heart,CXCL8,CXCR2,monocyte,cardiac fibroblast,0.0026976920816675,0.0039307227446242,0.0008907238622092,0.000650972431155,2.4028987100343646e-06,2.558792141264564e-06,1.5589343123019905e-07,0.0646234626864822
lung->heart,CXCL8,CXCR2,monocyte,cardiac endothelial cell,0.0026976920816675,0.0039307227446242,0.000308367622344,0.0004708761865119,8.318808930402214e-07,1.85088373622436e-06,1.0190028431841388e-06,0.6380835009974241
