disease,ligand,receptor,sender,receiver,mean_ligand,mean_receptor,score
Normal,SERPINE1,LRP1,club cell,natural killer cell,0.006810985971242189,0.015207733027637005,0.00010357965948060155
Normal,SERPINE1,PLAUR,club cell,natural killer cell,0.006810985971242189,0.03888087719678879,0.00026481712120585144
Normal,SERPINE1,ITGAV,club cell,natural killer cell,0.006810985971242189,0.12946993112564087,0.0008818178903311491
Normal,SERPINE1,ITGB3,club cell,natural killer cell,0.006810985971242189,0.0020600573625415564,1.4031022146809846e-05
Normal,SERPINE1,VTN,club cell,natural killer cell,0.006810985971242189,0.00036771950544789433,2.5045324036909733e-06
Normal,SERPINE1,PLAU,club cell,natural killer cell,0.006810985971242189,0.002590348245576024,1.7642825696384534e-05
Normal,SERPINE1,LRP1,club cell,capillary endothelial cell,0.006810985971242189,0.04081709682941437,0.00027800467796623707
Normal,SERPINE1,PLAUR,club cell,capillary endothelial cell,0.006810985971242189,0.15086756646633148,0.0010275568347424269
Normal,SERPINE1,ITGAV,club cell,capillary endothelial cell,0.006810985971242189,1.0649206638336182,0.007253159768879414
Normal,SERPINE1,ITGB3,club cell,capillary endothelial cell,0.006810985971242189,0.005221290048211813,3.556213414412923e-05
Normal,SERPINE1,VTN,club cell,capillary endothelial cell,0.006810985971242189,0.0013286990579217672,9.049750588019378e-06
Normal,SERPINE1,PLAU,club cell,capillary endothelial cell,0.006810985971242189,0.10289759933948517,0.000700834090821445
Normal,SERPINE1,LRP1,club cell,macrophage,0.006810985971242189,1.0355989933013916,0.0070534502156078815
Normal,SERPINE1,PLAUR,club cell,macrophage,0.006810985971242189,1.4066904783248901,0.009580949321389198
Normal,SERPINE1,ITGAV,club cell,macrophage,0.006810985971242189,0.4482908248901367,0.0030533024109899998
Normal,SERPINE1,ITGB3,club cell,macrophage,0.006810985971242189,0.001214474905282259,8.271771548606921e-06
Normal,SERPINE1,VTN,club cell,macrophage,0.006810985971242189,0.02266676351428032,0.00015438301488757133
Normal,SERPINE1,PLAU,club cell,macrophage,0.006810985971242189,0.10081015527248383,0.000686616578605026
Normal,SERPINE1,LRP1,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.018964122980833054,0.00012916437117382884
Normal,SERPINE1,PLAUR,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.05417943745851517,0.00036901538260281086
Normal,SERPINE1,ITGAV,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.1800706833600998,0.0012264589313417673
Normal,SERPINE1,ITGB3,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.0023529811296612024,1.6026120647438802e-05
Normal,SERPINE1,VTN,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,"CD8-positive, alpha-beta T cell",0.006810985971242189,0.0027266780380159616,1.8571365217212588e-05
Normal,SERPINE1,LRP1,club cell,monocyte,0.006810985971242189,0.5015445351600647,0.003416012739762664
Normal,SERPINE1,PLAUR,club cell,monocyte,0.006810985971242189,1.9285908937454224,0.013135605491697788
Normal,SERPINE1,ITGAV,club cell,monocyte,0.006810985971242189,0.22583134472370148,0.0015381340635940433
Normal,SERPINE1,ITGB3,club cell,monocyte,0.006810985971242189,0.0019068242982029915,1.2987353329663165e-05
Normal,SERPINE1,VTN,club cell,monocyte,0.006810985971242189,0.0002542365400586277,1.7316015146207064e-06
Normal,SERPINE1,PLAU,club cell,monocyte,0.006810985971242189,0.021660732105374336,0.000147530940012075
Normal,SERPINE1,LRP1,club cell,fibroblast,0.006810985971242189,1.1042487621307373,0.007521023042500019
Normal,SERPINE1,PLAUR,club cell,fibroblast,0.006810985971242189,0.3658265173435211,0.0024916392285376787
Normal,SERPINE1,ITGAV,club cell,fibroblast,0.006810985971242189,0.48545774817466736,0.003306445898488164
Normal,SERPINE1,ITGB3,club cell,fibroblast,0.006810985971242189,0.016091804951429367,0.0001096010601031594
Normal,SERPINE1,VTN,club cell,fibroblast,0.006810985971242189,0.007628223858773708,5.1955725211882964e-05
Normal,SERPINE1,PLAU,club cell,fibroblast,0.006810985971242189,0.0512564443051815,0.0003491069364827126
Normal,SERPINE1,LRP1,club cell,conventional dendritic cell,0.006810985971242189,0.6445091366767883,0.0043897428549826145
Normal,SERPINE1,PLAUR,club cell,conventional dendritic cell,0.006810985971242189,1.2957876920700073,0.008825591765344143
Normal,SERPINE1,ITGAV,club cell,conventional dendritic cell,0.006810985971242189,0.5384222269058228,0.0036671862471848726
Normal,SERPINE1,ITGB3,club cell,conventional dendritic cell,0.006810985971242189,0.0274202860891819,0.00018675917817745358
Normal,SERPINE1,VTN,club cell,conventional dendritic cell,0.006810985971242189,0.006924258079379797,4.716102557722479e-05
Normal,SERPINE1,PLAU,club cell,conventional dendritic cell,0.006810985971242189,0.3481919765472412,0.0023715307470411062
Normal,SERPINE1,LRP1,club cell,mast cell,0.006810985971242189,0.014076117426156998,9.587223757989705e-05
Normal,SERPINE1,PLAUR,club cell,mast cell,0.006810985971242189,0.6777046322822571,0.004615836776793003
Normal,SERPINE1,ITGAV,club cell,mast cell,0.006810985971242189,0.3965514004230499,0.002700906014069915
Normal,SERPINE1,ITGB3,club cell,mast cell,0.006810985971242189,0.034890614449977875,0.00023763948411215097
Normal,SERPINE1,VTN,club cell,mast cell,0.006810985971242189,0.0005058146198280156,3.4450963539711665e-06
Normal,SERPINE1,PLAU,club cell,mast cell,0.006810985971242189,0.04867101460695267,0.000331497605657205
Normal,SERPINE1,LRP1,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.04979923740029335,0.00033918191911652684
Normal,SERPINE1,PLAUR,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.08510953187942505,0.0005796798504889011
Normal,SERPINE1,ITGAV,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.3477472960948944,0.002368501853197813
Normal,SERPINE1,ITGB3,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.001568294013850391,1.0681628737074789e-05
Normal,SERPINE1,VTN,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.001968085067346692,1.3404599485511426e-05
Normal,SERPINE1,PLAU,club cell,pulmonary alveolar type 2 cell,0.006810985971242189,0.0009738014778122306,6.632548320339993e-06
Normal,SERPINE1,LRP1,club cell,vein endothelial cell,0.006810985971242189,0.01389493141323328,9.463818423682824e-05
Normal,SERPINE1,PLAUR,club cell,vein endothelial cell,0.006810985971242189,0.36070504784584045,0.0024567570071667433
Normal,SERPINE1,ITGAV,club cell,vein endothelial cell,0.006810985971242189,1.3018479347229004,0.008866867981851101
Normal,SERPINE1,ITGB3,club cell,vein endothelial cell,0.006810985971242189,0.14101922512054443,0.0009604799561202526
Normal,SERPINE1,VTN,club cell,vein endothelial cell,0.006810985971242189,0.00043039844604209065,2.9314378480194137e-06
Normal,SERPINE1,PLAU,club cell,vein endothelial cell,0.006810985971242189,0.01011657528579235,6.890384975122288e-05
Normal,SERPINE1,LRP1,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.10350595414638519,0.0007049776031635702
Normal,SERPINE1,PLAUR,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.09738852828741074,0.0006633119191974401
Normal,SERPINE1,ITGAV,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.18617400527000427,0.0012680285144597292
Normal,SERPINE1,ITGB3,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.06405186653137207,0.00043625637772493064
Normal,SERPINE1,VTN,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.005472810938954353,3.7275240174494684e-05
Normal,SERPINE1,PLAU,club cell,lung multiciliated epithelial cell,0.006810985971242189,0.02393346093595028,0.0001630104670766741
Normal,SERPINE1,LRP1,club cell,smooth muscle cell,0.006810985971242189,0.571965754032135,0.0038956506177783012
Normal,SERPINE1,PLAUR,club cell,smooth muscle cell,0.006810985971242189,0.08600547164678574,0.0005857820506207645
Normal,SERPINE1,ITGAV,club cell,smooth muscle cell,0.006810985971242189,0.44389525055885315,0.0030233643483370543
Normal,SERPINE1,ITGB3,club cell,smooth muscle cell,0.006810985971242189,0.016222920268774033,0.00011049408203689381
Normal,SERPINE1,VTN,club cell,smooth muscle cell,0.006810985971242189,0.06872478872537613,0.00046808357001282275
Normal,SERPINE1,PLAU,club cell,smooth muscle cell,0.006810985971242189,0.0348949059844017,0.00023766871890984476
Normal,SERPINE1,LRP1,club cell,endothelial cell,0.006810985971242189,0.04382266476750374,0.0002984755556099117
Normal,SERPINE1,PLAUR,club cell,endothelial cell,0.006810985971242189,0.28734296560287476,0.001957088941708207
Normal,SERPINE1,ITGAV,club cell,endothelial cell,0.006810985971242189,1.3687506914138794,0.009322541765868664
Normal,SERPINE1,ITGB3,club cell,endothelial cell,0.006810985971242189,0.01795002818107605,0.00012225739192217588
Normal,SERPINE1,VTN,club cell,endothelial cell,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,endothelial cell,0.006810985971242189,0.032519325613975525,0.0002214886771980673
Normal,SERPINE1,LRP1,club cell,B cell,0.006810985971242189,0.027416327968239784,0.00018673222803045064
Normal,SERPINE1,PLAUR,club cell,B cell,0.006810985971242189,0.011772379279136658,8.018151129363105e-05
Normal,SERPINE1,ITGAV,club cell,B cell,0.006810985971242189,0.06915748119354248,0.0004710306238848716
Normal,SERPINE1,ITGB3,club cell,B cell,0.006810985971242189,0.02003781497478485,0.0001364772761007771
Normal,SERPINE1,VTN,club cell,B cell,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,B cell,0.006810985971242189,0.006701188627630472,4.5641700125997886e-05
Normal,SERPINE1,LRP1,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.0587434358894825,0.0004001007182523608
Normal,SERPINE1,PLAUR,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.12368427217006683,0.0008424118277616799
Normal,SERPINE1,ITGAV,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.41951435804367065,0.002857306506484747
Normal,SERPINE1,ITGB3,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.015503257513046265,0.00010559246584307402
Normal,SERPINE1,VTN,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,pulmonary alveolar type 1 cell,0.006810985971242189,0.0010918190237134695,7.436363830493065e-06
Normal,SERPINE1,LRP1,club cell,club cell,0.006810985971242189,0.08631543815135956,0.000587893242482096
Normal,SERPINE1,PLAUR,club cell,club cell,0.006810985971242189,0.11950922757387161,0.0008139756973832846
Normal,SERPINE1,ITGAV,club cell,club cell,0.006810985971242189,0.21280433237552643,0.001449407311156392
Normal,SERPINE1,ITGB3,club cell,club cell,0.006810985971242189,0.028953084722161293,0.0001971990568563342
Normal,SERPINE1,VTN,club cell,club cell,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,club cell,0.006810985971242189,0.005933290813118219,4.0411559893982485e-05
Normal,SERPINE1,LRP1,club cell,neutrophil,0.006810985971242189,0.014111633412539959,9.611413406673819e-05
Normal,SERPINE1,PLAUR,club cell,neutrophil,0.006810985971242189,2.2625458240509033,0.015410168096423149
Normal,SERPINE1,ITGAV,club cell,neutrophil,0.006810985971242189,0.037097059190273285,0.0002526675525587052
Normal,SERPINE1,ITGB3,club cell,neutrophil,0.006810985971242189,0.0,0.0
Normal,SERPINE1,VTN,club cell,neutrophil,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,neutrophil,0.006810985971242189,0.11391173303127289,0.0007758511928841472
Normal,SERPINE1,LRP1,club cell,plasma cell,0.006810985971242189,0.03262129798531532,0.00022218319645617157
Normal,SERPINE1,PLAUR,club cell,plasma cell,0.006810985971242189,0.07067731022834778,0.0004813821578864008
Normal,SERPINE1,ITGAV,club cell,plasma cell,0.006810985971242189,0.1007995754480362,0.0006865445175208151
Normal,SERPINE1,ITGB3,club cell,plasma cell,0.006810985971242189,0.004957778379321098,3.376735912752338e-05
Normal,SERPINE1,VTN,club cell,plasma cell,0.006810985971242189,0.0,0.0
Normal,SERPINE1,PLAU,club cell,plasma cell,0.006810985971242189,0.0011446947464719415,7.796499630785547e-06
Normal,SERPINE1,LRP1,club cell,leukocyte,0.006810985971242189,0.19113506376743317,0.0013018182944506407
Normal,SERPINE1,PLAUR,club cell,leukocyte,0.006810985971242189,0.35691437125205994,0.002430938882753253
Normal,SERPINE1,ITGAV,club cell,leukocyte,0.006810985971242189,0.33996498584747314,0.0023154967930167913
Normal,SERPINE1,ITGB3,club cell,leukocyte,0.006810985971242189,0.004113916307687759,2.8019825549563393e-05
Normal,SERPINE1,VTN,club cell,leukocyte,0.006810985971242189,0.005431992933154106,3.699722947203554e-05
Normal,SERPINE1,PLAU,club cell,leukocyte,0.006810985971242189,0.0676087811589241,0.0004604824644047767
Normal,SERPINE1,LRP1,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.02008569985628128,0.00013680341362487525
Normal,SERPINE1,PLAUR,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.09317221492528915,0.0006345946458168328
Normal,SERPINE1,ITGAV,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.6201860308647156,0.004224078264087439
Normal,SERPINE1,ITGB3,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.03770211338996887,0.00025678856763988733
Normal,SERPINE1,VTN,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.005374448373913765,3.6605291825253516e-05
Normal,SERPINE1,PLAU,club cell,endothelial cell of lymphatic vessel,0.006810985971242189,0.008077932521700859,5.501868508872576e-05
Normal,SERPINE1,LRP1,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.014970630407333374,0.00032527526491321623
Normal,SERPINE1,PLAUR,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.06878918409347534,0.0014946211595088243
Normal,SERPINE1,ITGAV,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.1432809829711914,0.003113146172836423
Normal,SERPINE1,ITGB3,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.0004901275970041752,1.0649277101038024e-05
Normal,SERPINE1,VTN,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.0007507849368266761,1.6312724255840294e-05
Normal,SERPINE1,PLAU,neutrophil,"CD4-positive, alpha-beta T cell",0.021727560088038445,0.002736940048635006,5.946703095105477e-05
Normal,SERPINE1,LRP1,neutrophil,natural killer cell,0.021727560088038445,0.015207733027637005,0.00033042693394236267
Normal,SERPINE1,PLAUR,neutrophil,natural killer cell,0.021727560088038445,0.03888087719678879,0.0008447865839116275
Normal,SERPINE1,ITGAV,neutrophil,natural killer cell,0.021727560088038445,0.12946993112564087,0.002813065657392144
Normal,SERPINE1,ITGB3,neutrophil,natural killer cell,0.021727560088038445,0.0020600573625415564,4.476002141018398e-05
Normal,SERPINE1,VTN,neutrophil,natural killer cell,0.021727560088038445,0.00036771950544789433,7.98964720161166e-06
Normal,SERPINE1,PLAU,neutrophil,natural killer cell,0.021727560088038445,0.002590348245576024,5.628194776363671e-05
Normal,SERPINE1,LRP1,neutrophil,capillary endothelial cell,0.021727560088038445,0.04081709682941437,0.0008868559380061924
Normal,SERPINE1,PLAUR,neutrophil,capillary endothelial cell,0.021727560088038445,0.15086756646633148,0.0032779842149466276
Normal,SERPINE1,ITGAV,neutrophil,capillary endothelial cell,0.021727560088038445,1.0649206638336182,0.023138128221035004
Normal,SERPINE1,ITGB3,neutrophil,capillary endothelial cell,0.021727560088038445,0.005221290048211813,0.00011344589438522235
Normal,SERPINE1,VTN,neutrophil,capillary endothelial cell,0.021727560088038445,0.0013286990579217672,2.8869388188468292e-05
Normal,SERPINE1,PLAU,neutrophil,capillary endothelial cell,0.021727560088038445,0.10289759933948517,0.002235713880509138
Normal,SERPINE1,LRP1,neutrophil,macrophage,0.021727560088038445,1.0355989933013916,0.022501040250062943
Normal,SERPINE1,PLAUR,neutrophil,macrophage,0.021727560088038445,1.4066904783248901,0.030563952401280403
Normal,SERPINE1,ITGAV,neutrophil,macrophage,0.021727560088038445,0.4482908248901367,0.009740266017615795
Normal,SERPINE1,ITGB3,neutrophil,macrophage,0.021727560088038445,0.001214474905282259,2.638757723616436e-05
Normal,SERPINE1,VTN,neutrophil,macrophage,0.021727560088038445,0.02266676351428032,0.0004924934473820031
Normal,SERPINE1,PLAU,neutrophil,macrophage,0.021727560088038445,0.10081015527248383,0.002190358703956008
Normal,SERPINE1,LRP1,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.018964122980833054,0.00041204411536455154
Normal,SERPINE1,PLAUR,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.05417943745851517,0.00117718696128577
Normal,SERPINE1,ITGAV,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.1800706833600998,0.003912496380507946
Normal,SERPINE1,ITGB3,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.0023529811296612024,5.1124538003932685e-05
Normal,SERPINE1,VTN,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,"CD8-positive, alpha-beta T cell",0.021727560088038445,0.0027266780380159616,5.9244059229968116e-05
Normal,SERPINE1,LRP1,neutrophil,monocyte,0.021727560088038445,0.5015445351600647,0.010897339321672916
Normal,SERPINE1,PLAUR,neutrophil,monocyte,0.021727560088038445,1.9285908937454224,0.041903574019670486
Normal,SERPINE1,ITGAV,neutrophil,monocyte,0.021727560088038445,0.22583134472370148,0.004906764253973961
Normal,SERPINE1,ITGB3,neutrophil,monocyte,0.021727560088038445,0.0019068242982029915,4.143063779338263e-05
Normal,SERPINE1,VTN,neutrophil,monocyte,0.021727560088038445,0.0002542365400586277,5.523939762497321e-06
Normal,SERPINE1,PLAU,neutrophil,monocyte,0.021727560088038445,0.021660732105374336,0.00047063486999832094
Normal,SERPINE1,LRP1,neutrophil,fibroblast,0.021727560088038445,1.1042487621307373,0.0239926315844059
Normal,SERPINE1,PLAUR,neutrophil,fibroblast,0.021727560088038445,0.3658265173435211,0.007948517799377441
Normal,SERPINE1,ITGAV,neutrophil,fibroblast,0.021727560088038445,0.48545774817466736,0.010547812096774578
Normal,SERPINE1,ITGB3,neutrophil,fibroblast,0.021727560088038445,0.016091804951429367,0.0003496356657706201
Normal,SERPINE1,VTN,neutrophil,fibroblast,0.021727560088038445,0.007628223858773708,0.00016574269102420658
Normal,SERPINE1,PLAU,neutrophil,fibroblast,0.021727560088038445,0.0512564443051815,0.0011136775137856603
Normal,SERPINE1,LRP1,neutrophil,conventional dendritic cell,0.021727560088038445,0.6445091366767883,0.014003611169755459
Normal,SERPINE1,PLAUR,neutrophil,conventional dendritic cell,0.021727560088038445,1.2957876920700073,0.02815430425107479
Normal,SERPINE1,ITGAV,neutrophil,conventional dendritic cell,0.021727560088038445,0.5384222269058228,0.011698600836098194
Normal,SERPINE1,ITGB3,neutrophil,conventional dendritic cell,0.021727560088038445,0.0274202860891819,0.0005957758985459805
Normal,SERPINE1,VTN,neutrophil,conventional dendritic cell,0.021727560088038445,0.006924258079379797,0.0001504472311353311
Normal,SERPINE1,PLAU,neutrophil,conventional dendritic cell,0.021727560088038445,0.3481919765472412,0.0075653619132936
Normal,SERPINE1,LRP1,neutrophil,mast cell,0.021727560088038445,0.014076117426156998,0.000305839697830379
Normal,SERPINE1,PLAUR,neutrophil,mast cell,0.021727560088038445,0.6777046322822571,0.014724868349730968
Normal,SERPINE1,ITGAV,neutrophil,mast cell,0.021727560088038445,0.3965514004230499,0.00861609447747469
Normal,SERPINE1,ITGB3,neutrophil,mast cell,0.021727560088038445,0.034890614449977875,0.0007580879027955234
Normal,SERPINE1,VTN,neutrophil,mast cell,0.021727560088038445,0.0005058146198280156,1.0990117516485043e-05
Normal,SERPINE1,PLAU,neutrophil,mast cell,0.021727560088038445,0.04867101460695267,0.0010575023479759693
Normal,SERPINE1,LRP1,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.04979923740029335,0.001082015922293067
Normal,SERPINE1,PLAUR,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.08510953187942505,0.0018492224626243114
Normal,SERPINE1,ITGAV,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.3477472960948944,0.007555700372904539
Normal,SERPINE1,ITGB3,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.001568294013850391,3.407520125620067e-05
Normal,SERPINE1,VTN,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.001968085067346692,4.276168692740612e-05
Normal,SERPINE1,PLAU,neutrophil,pulmonary alveolar type 2 cell,0.021727560088038445,0.0009738014778122306,2.11583301279461e-05
Normal,SERPINE1,LRP1,neutrophil,vein endothelial cell,0.021727560088038445,0.01389493141323328,0.0003019029682036489
Normal,SERPINE1,PLAUR,neutrophil,vein endothelial cell,0.021727560088038445,0.36070504784584045,0.00783724058419466
Normal,SERPINE1,ITGAV,neutrophil,vein endothelial cell,0.021727560088038445,1.3018479347229004,0.028285978361964226
Normal,SERPINE1,ITGB3,neutrophil,vein endothelial cell,0.021727560088038445,0.14101922512054443,0.003064003773033619
Normal,SERPINE1,VTN,neutrophil,vein endothelial cell,0.021727560088038445,0.00043039844604209065,9.351508197141811e-06
Normal,SERPINE1,PLAU,neutrophil,vein endothelial cell,0.021727560088038445,0.01011657528579235,0.00021980849851388484
Normal,SERPINE1,LRP1,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.10350595414638519,0.002248931908980012
Normal,SERPINE1,PLAUR,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.09738852828741074,0.0021160151809453964
Normal,SERPINE1,ITGAV,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.18617400527000427,0.004045106936246157
Normal,SERPINE1,ITGB3,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.06405186653137207,0.0013916908064857125
Normal,SERPINE1,VTN,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.005472810938954353,0.00011891082976944745
Normal,SERPINE1,PLAU,neutrophil,lung multiciliated epithelial cell,0.021727560088038445,0.02393346093595028,0.000520015717484057
Normal,SERPINE1,LRP1,neutrophil,smooth muscle cell,0.021727560088038445,0.571965754032135,0.012427420355379581
Normal,SERPINE1,PLAUR,neutrophil,smooth muscle cell,0.021727560088038445,0.08600547164678574,0.001868689083494246
Normal,SERPINE1,ITGAV,neutrophil,smooth muscle cell,0.021727560088038445,0.44389525055885315,0.009644760750234127
Normal,SERPINE1,ITGB3,neutrophil,smooth muscle cell,0.021727560088038445,0.016222920268774033,0.00035248446511104703
Normal,SERPINE1,VTN,neutrophil,smooth muscle cell,0.021727560088038445,0.06872478872537613,0.0014932219637557864
Normal,SERPINE1,PLAU,neutrophil,smooth muscle cell,0.021727560088038445,0.0348949059844017,0.0007581811514683068
Normal,SERPINE1,LRP1,neutrophil,endothelial cell,0.021727560088038445,0.04382266476750374,0.0009521595784462988
Normal,SERPINE1,PLAUR,neutrophil,endothelial cell,0.021727560088038445,0.28734296560287476,0.006243261508643627
Normal,SERPINE1,ITGAV,neutrophil,endothelial cell,0.021727560088038445,1.3687506914138794,0.029739612713456154
Normal,SERPINE1,ITGB3,neutrophil,endothelial cell,0.021727560088038445,0.01795002818107605,0.0003900103038176894
Normal,SERPINE1,VTN,neutrophil,endothelial cell,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,endothelial cell,0.021727560088038445,0.032519325613975525,0.0007065656245686114
Normal,SERPINE1,LRP1,neutrophil,B cell,0.021727560088038445,0.027416327968239784,0.0005956899258308113
Normal,SERPINE1,PLAUR,neutrophil,B cell,0.021727560088038445,0.011772379279136658,0.00025578506756573915
Normal,SERPINE1,ITGAV,neutrophil,B cell,0.021727560088038445,0.06915748119354248,0.0015026233159005642
Normal,SERPINE1,ITGB3,neutrophil,B cell,0.021727560088038445,0.02003781497478485,0.00043537281453609467
Normal,SERPINE1,VTN,neutrophil,B cell,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,B cell,0.021727560088038445,0.006701188627630472,0.00014560048293787986
Normal,SERPINE1,LRP1,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.0587434358894825,0.001276351511478424
Normal,SERPINE1,PLAUR,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.12368427217006683,0.0026873573660850525
Normal,SERPINE1,ITGAV,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.41951435804367065,0.009115023538470268
Normal,SERPINE1,ITGB3,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.015503257513046265,0.00033684796653687954
Normal,SERPINE1,VTN,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,pulmonary alveolar type 1 cell,0.021727560088038445,0.0010918190237134695,2.3722563128103502e-05
Normal,SERPINE1,LRP1,neutrophil,club cell,0.021727560088038445,0.08631543815135956,0.001875423826277256
Normal,SERPINE1,PLAUR,neutrophil,club cell,0.021727560088038445,0.11950922757387161,0.0025966439861804247
Normal,SERPINE1,ITGAV,neutrophil,club cell,0.021727560088038445,0.21280433237552643,0.004623719025403261
Normal,SERPINE1,ITGB3,neutrophil,club cell,0.021727560088038445,0.028953084722161293,0.0006290798773989081
Normal,SERPINE1,VTN,neutrophil,club cell,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,club cell,0.021727560088038445,0.005933290813118219,0.00012891592632513493
Normal,SERPINE1,LRP1,neutrophil,neutrophil,0.021727560088038445,0.014111633412539959,0.00030661135679110885
Normal,SERPINE1,PLAUR,neutrophil,neutrophil,0.021727560088038445,2.2625458240509033,0.04915960133075714
Normal,SERPINE1,ITGAV,neutrophil,neutrophil,0.021727560088038445,0.037097059190273285,0.0008060286054387689
Normal,SERPINE1,ITGB3,neutrophil,neutrophil,0.021727560088038445,0.0,0.0
Normal,SERPINE1,VTN,neutrophil,neutrophil,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,neutrophil,0.021727560088038445,0.11391173303127289,0.0024750239681452513
Normal,SERPINE1,LRP1,neutrophil,plasma cell,0.021727560088038445,0.03262129798531532,0.0007087812409736216
Normal,SERPINE1,PLAUR,neutrophil,plasma cell,0.021727560088038445,0.07067731022834778,0.0015356454532593489
Normal,SERPINE1,ITGAV,neutrophil,plasma cell,0.021727560088038445,0.1007995754480362,0.0021901289001107216
Normal,SERPINE1,ITGB3,neutrophil,plasma cell,0.021727560088038445,0.004957778379321098,0.00010772042878670618
Normal,SERPINE1,VTN,neutrophil,plasma cell,0.021727560088038445,0.0,0.0
Normal,SERPINE1,PLAU,neutrophil,plasma cell,0.021727560088038445,0.0011446947464719415,2.487142410245724e-05
Normal,SERPINE1,LRP1,neutrophil,leukocyte,0.021727560088038445,0.19113506376743317,0.0041528986766934395
Normal,SERPINE1,PLAUR,neutrophil,leukocyte,0.021727560088038445,0.35691437125205994,0.007754878606647253
Normal,SERPINE1,ITGAV,neutrophil,leukocyte,0.021727560088038445,0.33996498584747314,0.007386609446257353
Normal,SERPINE1,ITGB3,neutrophil,leukocyte,0.021727560088038445,0.004113916307687759,8.938536484492943e-05
Normal,SERPINE1,VTN,neutrophil,leukocyte,0.021727560088038445,0.005431992933154106,0.00011802395601989701
Normal,SERPINE1,PLAU,neutrophil,leukocyte,0.021727560088038445,0.0676087811589241,0.0014689738163724542
Normal,SERPINE1,LRP1,neutrophil,endothelial cell of lymphatic vessel,0.021727560088038445,0.02008569985628128,0.00043641324737109244
